,forecast_date,region_code,warehouse,timeframe,mafe_exp1,mafe_exp2,mafe_exp3,mafe_exp4,mafe_exp5,mafe_exp6,mafe_exp7,mafe_exp8
12,2022-08-19,CMX,CEDA,13,37.6042966402959,38.4926864727039,38.7918231028472,37.0352978869482,38.4449331494243,37.0009796312002,37.1628146209996,38.6342111701516
13,2022-08-12,CMX,CEDA,7,29.8300356523934,29.4971068603398,29.5372493800309,28.6920432645375,28.527345941124,29.369527362996,28.8133627848345,29.397181297611
14,2022-09-05,CMX,CEDA,27,31.902812379709,29.8903036152653,30.3268511107704,30.6565159620493,30.7443019015402,30.7926102734099,30.8019848447543,30.1540956384555
15,2022-08-13,CMX,CEDA,8,25.0803913022866,23.8908313660674,24.1752527401517,24.5471119901857,23.5476321866875,24.8384215599914,24.5077524302524,24.0091285279829
16,2022-08-10,CMX,CEDA,5,36.8932236230156,34.2294588939937,34.5156716829569,33.6732842507989,35.2734699550554,34.1830459631487,33.862691571211,34.3262643625448
17,2022-08-20,CMX,CEDA,14,52.76868016017,50.6344071609495,50.4279008721618,49.4745181828796,51.1168432061396,50.3145107057208,49.633114875786,50.2693041792554
18,2022-08-17,CMX,CEDA,11,42.5446792157214,39.7812653736811,39.0157054707705,39.6067070124628,40.6784233624852,40.6046171608735,39.8176245254966,38.8129871711725
19,2022-09-06,CMX,CEDA,28,37.5592932090551,36.2287920231962,35.8049575277071,36.1575728389685,37.7124076096344,36.916965695399,36.2499997875542,35.7125305791214
20,2022-08-30,CMX,CEDA,22,30.8780082451666,31.193457536623,31.2759380046402,30.8672626720156,31.2056075688449,30.7634061433427,30.9306963844177,31.2115890986086
21,2022-09-01,CMX,CEDA,24,42.8131303440963,39.8757367993411,39.7550240388081,39.2570481222189,40.4754534453681,40.1389260786786,39.3309081490733,39.6714728427997
22,2022-08-27,CMX,CEDA,20,37.768727786947,36.1453528744053,35.0957411457941,35.6446908519349,36.1490533988787,36.7032345733792,35.7848698803318,34.9415442145574
23,2022-08-15,CMX,CEDA,9,28.9987430830934,29.6359290279116,30.3528161431325,28.4522590729017,29.9276955011885,28.3284578311932,28.5823141633,30.2146326095842
24,2022-09-08,CMX,CEDA,30,36.8516019458981,34.9095486805499,34.8434450382577,33.720594498003,35.3293528483935,34.7280179061154,33.7911510623011,34.7522301994032
25,2022-08-09,CMX,CEDA,4,42.4026917530587,38.6657460674504,38.2359528586028,39.0278939491773,39.4799521209415,39.8041981813791,39.1087451565046,38.1427714848741
26,2022-08-26,CMX,CEDA,19,44.0562243011856,39.9004708992673,39.6902810246881,41.4270488757957,40.9634272106566,42.1619484281889,41.5811883460546,39.535370853488
27,2022-08-06,CMX,CEDA,2,35.0812686474916,32.5697229060195,32.7433023681198,33.5684672584687,33.3144534700923,34.0925234284828,33.4748075122732,32.7736350210153
28,2022-09-03,CMX,CEDA,26,42.9544462773548,40.9062435068549,41.5284268943901,39.5565777082539,41.8811292678441,40.4685650302436,39.7039111081489,41.3810934944951
29,2022-08-23,CMX,CEDA,16,38.4199737135474,37.5404632537455,38.235664425464,37.8989753604392,38.4429007322843,37.7797732241271,37.9856750493534,38.1380848534752
0,2022-09-01,CMX,CEDA,22,38.7465470288933,36.6982002950559,37.4986692987691,36.1108626618399,37.8737273229878,36.1067866428252,36.1970326931701,37.412499267439
1,2022-08-12,CMX,CEDA,5,31.715045362689,31.130561034689,29.7637877415023,31.3951803752184,30.5823680748169,31.6480850488582,31.542496935579,29.6186203143187
2,2022-09-03,CMX,CEDA,24,38.7837763220249,39.0017291133885,39.5931111118008,37.7712683434056,39.6840735518601,37.842570647438,37.9628017632691,39.4195059440806
3,2022-08-23,CMX,CEDA,14,36.9538133580346,36.1103790843818,37.7106794978246,37.0479364374275,36.7691743341072,36.783522301051,37.1346361263417,37.613142347796
4,2022-08-15,CMX,CEDA,7,27.4427757715249,28.9864505030747,30.4869310427298,28.2029750672849,28.9545207374684,27.7750705630622,28.357415487133,30.3324906228817
5,2022-09-09,CMX,CEDA,29,43.242981502262,40.88519112766,40.0110194448621,41.6825518425703,41.7330834311967,41.943132304505,41.8735490201823,39.8286016018191
6,2022-09-07,CMX,CEDA,27,26.7855691690822,26.7350255950955,26.0346535586046,27.0799031439775,26.7933843177156,27.6747412679089,27.3011154282863,25.7923576398897
7,2022-08-11,CMX,CEDA,4,32.6661146210616,29.3583595112603,27.3953646882447,28.427789777984,29.784391685149,29.8743448537003,28.4904409307714,27.3327135354573
8,2022-09-02,CMX,CEDA,23,32.1506295660899,31.8980214983977,33.2365005494952,32.2228928470659,32.6163241917765,31.9758164682515,32.4007752886749,33.0570710980619
9,2022-08-26,CMX,CEDA,17,39.0427621091632,37.0924905030714,39.2421060573965,38.0938439245353,38.4360541596283,38.2617549767635,38.2700033191169,39.0659466628149
10,2022-08-27,CMX,CEDA,18,35.8506896696574,35.2289487156036,35.5788878238154,35.5738397261142,35.4071510686092,35.9428973074233,35.7560724630302,35.4075894573405
11,2022-08-20,CMX,CEDA,12,45.8270515578923,46.7074950291513,47.382975206671,44.8981365088503,46.6733340963092,45.4037683600332,45.088452540338,47.1926591751833
12,2022-09-05,CMX,CEDA,25,31.3617133561617,30.6416218381902,31.3028730658077,31.5978534315994,31.1251564188105,31.3633572731775,31.7705977298116,31.1301399416982
13,2022-08-17,CMX,CEDA,9,38.9021215270066,38.264327009285,39.3657334587993,37.783395864668,38.4604674196072,38.8033171658727,38.0060310173148,39.1430983061526
14,2022-08-18,CMX,CEDA,10,39.385294552845,38.528817351738,39.2474631065384,37.5440496235008,38.6872680982981,37.7236027909101,37.6142332167764,39.1772795132628
