,forecast_date,region_code,warehouse,timeframe,mafe_exp1,mafe_exp2,mafe_exp3,mafe_exp4,mafe_exp5,mafe_exp6,mafe_exp7,mafe_exp8
0,2022-08-17,CMX,CEDA,14,42.6107906723768,43.4506268258727,43.2840638916922,42.5643775146565,43.1691900985278,42.6589869725847,42.6507061674556,43.21877364789
1,2022-08-08,CMX,CEDA,6,48.6569847031687,49.0556841274255,49.5051700477687,48.3630403958023,49.2776881498418,48.5323008688062,48.447919684818,49.4637978426099
2,2022-08-06,CMX,CEDA,5,50.469172671321,49.7482492681051,49.6389777766552,50.1445433978067,50.165962152325,50.1365898126096,50.0921154742604,49.650732810339
3,2022-08-31,CMX,CEDA,26,43.1382770697315,43.4535167236506,43.6569186599038,42.8891287357153,43.8038226175614,43.2785583030784,42.9413739872936,43.6089783114229
4,2022-08-03,CMX,CEDA,2,36.6237600126026,37.0311918541439,36.5458252465282,36.6863260165417,36.0100763070853,36.3694788825861,36.654014677401,36.5900984128609
5,2022-08-12,CMX,CEDA,10,38.7358168747155,37.9280079010941,37.4882894575035,38.3792443641378,37.4835228926697,38.3089164892278,38.4246190948633,37.4358958679794
6,2022-08-09,CMX,CEDA,7,39.1551690109149,38.9927748334524,39.2038025590791,38.2198047333258,39.2502291991354,38.3796357927268,38.2451711618859,39.2109892783268
7,2022-08-05,CMX,CEDA,4,33.4933473816349,32.2301882260666,32.646886723381,33.241939391125,32.8400654936602,32.965529369672,33.1484472181327,32.6288181019918
8,2022-08-15,CMX,CEDA,12,43.225938754073,42.3343291580175,42.5381166284219,41.85435532496,42.381093396518,41.9583731058967,41.9023209222902,42.4720153895397
9,2022-08-24,CMX,CEDA,20,35.510669052479,36.3660347573584,36.2555541506348,35.3171755294357,36.2198142213636,35.629627456698,35.2786870086969,36.2609587639852
10,2022-08-04,CMX,CEDA,3,40.0290346807886,38.8890805760781,38.9096137162924,38.9952441581194,39.5105981648583,38.992277164479,38.9700258550909,38.9768878926603
11,2022-08-26,CMX,CEDA,22,41.8411492588387,40.3408444508272,40.8030147359373,40.6237688254507,41.001184293775,40.920887852134,40.6843743559026,40.7400795656145
12,2022-09-03,CMX,CEDA,29,39.6926435246778,38.5210100016468,38.9847755336586,38.1642149414075,39.6360267797121,38.491236364562,38.2194542727927,38.9155578868365
13,2022-09-05,CMX,CEDA,30,50.4671526691199,50.1503997640591,49.7907661481676,50.3240436541956,50.2188793067968,50.6141691271995,50.3817488112211,49.7996217930955
14,2022-08-16,CMX,CEDA,13,41.4345844798744,41.8516679560444,41.91098373677,41.4135322830746,41.845487794476,41.6794128743772,41.4403532997189,41.8804321878107
15,2022-08-19,CMX,CEDA,16,37.6972356310866,36.9194860447925,36.9410701256538,36.3405940899717,36.9390614090124,36.7222270691426,36.4132072975322,36.8845936284483
16,2022-08-02,CMX,CEDA,1,35.2428365867536,35.2835771294823,35.1211420345693,35.0245551717108,34.1605570988301,35.4184382332067,35.0115986327427,35.0896961615063
17,2022-09-01,CMX,CEDA,27,38.465034496155,37.3536775396665,37.7138977625001,38.1223297397313,38.0489614609156,37.4623016428004,38.1418367087394,37.6852215048569
18,2022-08-20,CMX,CEDA,17,38.7185389188042,37.8547034073496,37.5773547074861,37.9399320682675,38.5822057885393,39.1093163590835,37.9881555601509,37.5501221766416
19,2022-08-13,CMX,CEDA,11,44.1387684227836,44.6547781655076,44.560120825684,44.4273877599963,45.0712936110302,44.7515584442332,44.4015342887416,44.5627393289097
20,2022-08-23,CMX,CEDA,19,37.6367858360341,37.5776504928481,37.8832857632544,37.8684112315626,37.7498240283543,37.1460334270876,37.9272281929943,37.8534746169555
21,2022-08-25,CMX,CEDA,21,40.9800315547967,39.389026545573,38.8018703029762,39.0496940007089,39.9966558267462,40.1953992428599,39.0769840720125,38.7738971623745
22,2022-08-22,CMX,CEDA,18,41.5253171589277,41.2959739446964,41.2504582708551,40.8690479973496,41.4699748014336,41.2261412229565,40.9274666755132,41.1500015484201
23,2022-08-27,CMX,CEDA,23,43.859626719067,42.5216712686309,42.0825382177858,41.750272871238,42.6177199944547,42.3738391044132,41.8080146533236,42.03430656851
24,2022-08-18,CMX,CEDA,15,42.9338459346999,43.0628388495808,43.3255033269681,42.1823032426314,43.6588121567002,42.1453971289971,42.2242846921698,43.2387938107677
25,2022-08-30,CMX,CEDA,25,40.3034223940819,41.0230469429186,41.120969140195,40.0341611143056,41.06270514213,40.5394677302338,40.1108710615702,41.0305385361306
26,2022-08-10,CMX,CEDA,8,36.6849708699943,36.8529940487832,36.9449605994401,36.2402697681637,36.9347437456118,36.6711598496397,36.2949844268658,36.9061506774381
27,2022-08-29,CMX,CEDA,24,41.748657564872,42.2077588317213,42.1051970699978,41.324076829087,41.8868005702007,41.4139028086668,41.3758952915807,42.1481530892181
28,2022-09-02,CMX,CEDA,28,40.4987281994298,38.941988973204,39.3389399983202,39.6263618441068,39.1572426556027,39.8404006787316,39.6793811252305,39.271806059017
29,2022-08-11,CMX,CEDA,9,39.503704310803,38.6679082006477,38.5219495324636,37.8215249831177,39.569217499415,38.3225535560068,37.8342221378225,38.5670525599801
0,2022-09-02,CMX,CEDA,25,42.0586911088964,39.1493370682305,39.5711044153486,54.9466706137835,55.3029510060169,41.0365207854718,54.9926256936228,39.5260906210456
1,2022-08-05,CMX,CEDA,1,29.695475494523,27.4912765670333,27.6742639890147,29.7811254780732,28.9245693183561,29.0188409891093,29.804032885436,27.6297933316457
2,2022-08-25,CMX,CEDA,18,44.9591639215303,41.5218471220444,42.0865401901253,56.1296128879371,55.4274925648433,43.7361656835581,56.1463067718331,42.0275269530081
3,2022-08-31,CMX,CEDA,23,57.806655657406,45.1007252286017,45.6931656429937,60.2581239776699,60.2953634173911,58.22851681304,60.2609440979252,45.6335397606144
4,2022-08-08,CMX,CEDA,3,47.4913380173218,44.7749704609561,45.3467859028838,45.0478147589609,45.0889049937553,47.6472122509968,45.0760663591949,45.2950511011609
5,2022-08-24,CMX,CEDA,17,50.3542229728014,38.4105069807645,38.6971987385854,51.6024225604871,50.6411821042739,49.3979201231621,51.6617322691018,38.6143253440835
6,2022-08-29,CMX,CEDA,21,53.1432069313543,38.9447264131971,39.4255784702594,54.9008566391998,53.9240821922007,53.1355493269847,54.9189096601552,39.4744939063152
7,2022-08-12,CMX,CEDA,7,42.1388167526803,34.9489651655532,34.4992514755691,42.2415981905774,40.8432690381554,41.4903936281468,42.3554722997086,34.4536125452887
8,2022-09-05,CMX,CEDA,27,65.3864844030011,48.9662994525966,49.4450607353055,68.2800071433774,67.4932158994493,65.8768352868978,68.3339281828663,49.3830586839369
