,forecast_date,region_code,warehouse,timeframe,mafe_exp1,mafe_exp2,mafe_exp3,mafe_exp4,mafe_exp5,mafe_exp6,mafe_exp7,mafe_exp8
1,2022-08-22,SPO,STA,13,38.1704986267301,36.3149919971562,36.2444906135642,37.3492239790176,37.3145790759348,37.926348280582,37.3227382042737,36.2815838395377
2,2022-09-06,SPO,STA,26,46.5702564934605,48.7175581990101,48.9726138637993,48.5142179103368,47.016201792159,48.7467866012268,48.5302661166042,48.9209886050055
3,2022-08-20,SPO,STA,12,36.5083847496583,34.3282101000588,34.2607504717422,36.4029676339567,34.536498103805,36.5919426262054,36.4027981404029,34.253310472983
4,2022-09-05,SPO,STA,25,48.6391813081209,50.9371017800063,50.6417654800592,52.079033496749,48.2222768337201,52.2756226304779,52.0535534782669,50.6218103237783
5,2022-08-18,SPO,STA,10,28.8534440961622,29.287178811088,29.1371559882758,29.392109245516,27.8402178045123,29.4931994726201,29.3740640817304,29.1008193125345
6,2022-08-19,SPO,STA,11,32.181387050791,31.8829110470374,32.1941230931816,32.0968835408776,31.975798471017,32.2975180393546,32.0802401859586,32.2109733388133
7,2022-08-08,SPO,STA,1,28.7553049815296,29.0456022935314,29.5008617865525,30.1748356804931,28.0159144507334,29.3623829701682,30.1600331483832,29.5433838139004
8,2022-08-26,SPO,STA,17,37.6769111283563,38.9618937743637,38.6730584090301,38.5031374432507,36.1353199601121,39.2015918480342,38.5215849814766,38.6324058763593
9,2022-09-10,SPO,STA,30,46.3212371427166,50.8056396767116,50.2333608866255,50.9286847329039,47.6988803127662,50.4742987493351,50.9183174191371,50.2191912263681
10,2022-08-10,SPO,STA,3,30.3104617442548,31.8917353254135,32.4094778599634,31.0788612389075,30.5663638789215,30.6033622468795,31.0397006267543,32.4010722299683
11,2022-08-17,SPO,STA,9,31.5926828761026,32.0619639114446,32.3896868311135,32.2983758870705,31.1157837137847,31.9948951415859,32.280978805357,32.395982148871
12,2022-08-25,SPO,STA,16,33.0802431929108,32.6680138921624,32.7199645986725,34.4200562028795,30.9976671934766,34.2998471071103,34.4227642512591,32.6883370998844
13,2022-08-24,SPO,STA,15,36.0985015824737,34.4632970247897,34.7542963755938,36.5789230647466,33.826819778076,36.8290492835719,36.6126017291875,34.7619494305338
14,2022-08-30,SPO,STA,20,42.9313644419558,44.2172543091885,43.8304719652572,44.2650554146742,42.9726306412567,44.5963535211874,44.2802334257485,43.7674115772817
15,2022-08-23,SPO,STA,14,36.8406373998836,37.8810553252496,37.8382448985939,37.5714435234106,37.2364907325696,38.0039571704261,37.5762722786653,37.7779220202332
16,2022-09-03,SPO,STA,24,44.1752784413357,45.443974321193,45.9988583715888,47.0986148361196,42.4248460894422,46.8855371922626,47.1137295277294,45.9801417960723
17,2022-08-11,SPO,STA,4,28.352005125796,26.4511095327361,26.5655751123506,28.2722663883762,26.7873651907935,28.4878398350134,28.2771305441088,26.6295934072336
18,2022-08-29,SPO,STA,19,45.6079129351957,47.5167312067376,46.9744017829692,48.03173404033,45.1344427716143,48.4497193183115,48.0234884418458,46.9587628875582
19,2022-08-15,SPO,STA,7,36.1824256375371,35.4892801879821,35.5956560537948,36.6154589326166,35.6922094912906,36.5721795772461,36.6062771371321,35.5933949631436
20,2022-08-12,SPO,STA,5,30.5881538826161,28.3919199034047,28.7457415457333,30.1327897126362,28.7900378802806,30.4021114023315,30.087556863348,28.7906363682722
21,2022-09-01,SPO,STA,22,44.3352885820756,43.7501468748949,43.0068466189581,46.7286344367992,41.8767610054735,46.8873776180296,46.7209049463151,43.0219995545729
22,2022-09-07,SPO,STA,27,80.0502420613484,77.0450444052716,75.5496446126488,80.788676950637,75.3819087157132,82.4149244454678,80.8008092432208,75.5045498760023
23,2022-09-09,SPO,STA,29,46.3996620627653,49.6565230619082,49.5817403469822,49.1267353621473,48.0238973031608,49.3113083930305,49.1352611511238,49.5573571351098
24,2022-09-02,SPO,STA,23,40.5002679690423,40.671680166704,40.0944525940893,42.1585428757064,40.1789893367763,42.6991225186436,42.1898669576198,40.0745956477051
25,2022-08-09,SPO,STA,2,23.8210304424017,25.7218872031114,25.9517289809402,24.0277277798032,25.1040106754547,23.9257386550044,24.0308043574367,25.8887202935573
26,2022-08-16,SPO,STA,8,25.7346438711991,26.8952378531084,27.6166125815542,26.7926459546493,25.6388869019516,26.5736195252823,26.8108997531739,27.5939068462657
27,2022-08-13,SPO,STA,6,31.1276471348654,30.4716076953215,30.807655711169,31.3864804292783,30.3939896311206,31.124002578136,31.3793088997213,30.8028713697603
28,2022-09-08,SPO,STA,28,56.5145484483634,56.7972073005041,55.6029287184285,58.2975909381027,54.3975901152634,58.8657549019356,58.3266939268469,55.596252178533
29,2022-08-31,SPO,STA,21,45.0543899183767,45.1838542697468,45.134109540477,47.1118399861496,42.9876182038189,47.3562536558953,47.1452551587877,45.1027037867605
0,2022-08-15,SPO,STA,4,37.742983981727,34.9064082995777,33.9640838522752,36.0613433005955,36.4880886789531,36.8247350378854,36.0995195490322,34.0078470788314
1,2022-08-29,SPO,STA,16,47.011201916949,46.9364798459779,47.0735742234513,47.8945320015078,44.2552807106911,48.1706488024138,47.9079663344073,46.9809751869276
2,2022-08-25,SPO,STA,13,35.5766824925314,34.3058383747778,33.3683176385245,34.0237224755065,33.9891699181892,34.8679437275286,34.037794113997,33.260309091791
3,2022-09-03,SPO,STA,21,42.1169834740519,42.2628082453965,42.8683199453973,44.1622825227632,40.0898765655165,43.640223680332,44.1381670277686,42.9773457739422
4,2022-09-06,SPO,STA,23,43.2940526395147,44.9256000250175,45.0671276126598,44.8331382916125,43.6445162898159,45.2837857013709,44.8550629693083,45.0769934608832
5,2022-08-16,SPO,STA,5,22.904795732089,24.1678665000421,25.2846725722509,24.2832939205271,23.4875399017416,23.6943040909785,24.3019464953107,25.2374660535569
6,2022-08-18,SPO,STA,7,28.1461577625819,29.9959759697717,29.5756003675003,29.2296796781097,27.6376664291792,29.2713981069077,29.2243987191285,29.5070726241314
7,2022-08-13,SPO,STA,3,25.6309837903291,26.4745248082504,27.4116097133052,27.3706055619016,25.7168086376084,26.5107227839633,27.3738604821983,27.4665456407171
8,2022-08-19,SPO,STA,8,31.3580768374677,32.5531702260062,32.5914695593266,31.1234486959831,32.4063541821972,31.0449888138556,31.0905383707456,32.4975242223212
9,2022-08-11,SPO,STA,1,29.4347165510144,25.7152309533573,24.5623764140824,25.8475466790933,27.0717751239224,26.6284847095838,25.8316462529239,24.4364952243524
10,2022-08-26,SPO,STA,14,34.7177954226524,38.0941867563502,37.8857397317734,36.666313867588,36.4153220821483,36.6975742204927,36.6971173719316,37.7266592612323
11,2022-09-14,SPO,STA,30,36.7562483387305,35.2903391397218,34.9938525760033,36.2398024278096,34.6383537463121,36.5221944895377,36.2469758722391,34.9206519521806
12,2022-08-22,SPO,STA,10,43.8227427706587,43.5773394554353,42.3744623700398,42.9137862270939,43.6053957189325,43.6588373493522,42.850382952213,42.3366760286641
13,2022-09-10,SPO,STA,27,49.9894249689874,52.9085467306455,53.2312381067332,53.548133148314,48.5120801254005,53.4220742541315,53.5565667067538,53.0949496174359
14,2022-08-27,SPO,STA,15,40.0404434384848,41.8004719243977,42.0472046532168,43.0892341119484,39.6693899670276,42.4264484365238,43.1020904953606,42.001808067045
15,2022-08-17,SPO,STA,6,29.0768641825791,29.4999314622251,30.0929089758941,30.2111026930829,28.1613471919547,29.8678243411599,30.1890912467443,30.0801438290114
16,2022-08-24,SPO,STA,12,34.6943870227164,33.5314142349212,32.9552258981451,34.0299651052964,33.1848468706252,34.2940683160892,34.0273317642626,32.9040663469459
17,2022-09-09,SPO,STA,26,46.6516601543728,49.7326343314124,50.0627650211793,49.0142266355134,47.1560400353727,48.98962534692,49.0310261674062,49.9104741882943
18,2022-09-02,SPO,STA,20,40.2771347438601,40.0891818070115,40.0725934686163,41.2974551600174,39.075797385342,41.6848347170737,41.2966465288289,39.9913867563566
19,2022-09-07,SPO,STA,24,84.756488310322,80.0493440345741,77.674836628627,82.7244792623747,79.7225536006301,84.7867031113834,82.7605987888408,77.7712609977858
20,2022-09-13,SPO,STA,29,42.598860725901,44.9348583281195,45.4388133404921,43.690127367647,42.6681207936472,44.2624792579241,43.6854220695686,45.3560082847251
21,2022-09-05,SPO,STA,22,48.7312193654973,48.4645078998062,48.9514421381899,50.875635035552,46.7012108867012,50.6119174608636,50.8952495556291,49.0747774590551
22,2022-09-01,SPO,STA,19,44.5806501717874,42.8399901039323,41.447510629864,44.0804661991531,42.2534069207471,45.1411846730394,44.0993068038684,41.6157024533385
23,2022-08-23,SPO,STA,11,35.764842191712,38.3749259378272,37.7561322730683,35.3000687404494,37.2420356191827,36.237446428004,35.339764798402,37.6868012029713
24,2022-08-20,SPO,STA,9,40.5086137682746,38.8082706239164,38.3336451205014,39.4728383960735,39.7326411088332,39.9745069390914,39.4699476105877,38.4135107622566
25,2022-09-12,SPO,STA,28,60.7112342672236,61.175309637491,59.90155545481,61.4083505517726,56.5600465844854,62.6688343489329,61.4411705757581,59.7481804164975
26,2022-08-30,SPO,STA,17,38.6032255902317,40.9499408219195,41.0779880332518,39.5926662014316,38.9174314169604,39.844055775168,39.6144843986073,41.0311795017861
27,2022-08-12,SPO,STA,2,29.3855922525009,25.6812381672495,25.8240120514024,28.5037731745843,25.7497004278791,28.1574968732957,28.4808119802362,25.9358743751776
28,2022-08-31,SPO,STA,18,43.9933380289694,43.5074089886987,43.1657342782555,44.3319780179139,41.4977031481438,44.9052085072432,44.3371304919446,43.2380937382752
29,2022-09-08,SPO,STA,25,56.7335888076618,56.7494291118849,55.9010176452686,56.9842662165074,53.4837222817541,57.4972157652871,56.9868531273268,55.7412450934682
0,2022-08-31,SPO,STA,8,36.1655352847051,36.0563384884161,35.1568509855554,35.4627019610934,35.5880887997372,36.5557000323489,35.4940308638836,35.1535833952648
1,2022-09-13,SPO,STA,19,33.7334935181091,36.8268014508033,37.6943349207235,35.8965874495353,34.4697810327095,36.0519882761588,35.9108183878199,37.7064310608799
2,2022-09-08,SPO,STA,15,46.5057766615902,45.6364829121817,45.536244559361,47.0624387444373,44.3410402958042,47.9052039548697,47.0783120386994,45.5276016319173
3,2022-09-22,SPO,STA,27,41.7483693545179,42.5340024739751,42.4276046038464,43.2344443246393,41.0938420030983,43.5008632731193,43.2415028948541,42.3920824126507
4,2022-09-16,SPO,STA,22,36.9048762067798,37.8807170210186,37.2536238764727,38.0708882377435,35.2901328763505,39.074678333547,38.0473004986511,37.2835692455563
5,2022-09-20,SPO,STA,25,38.3680475530782,39.3638532355793,39.3332067493058,40.291270246281,37.3596300920769,40.4561122260497,40.2798393838403,39.3409902041116
6,2022-08-25,SPO,STA,3,28.7306107062936,27.8192613639082,26.9237213567325,27.1201068866287,27.9600772579832,27.7186282255135,27.1165995197448,26.9237271574265
7,2022-09-09,SPO,STA,16,37.6137403425502,41.476026122979,41.3516153083832,39.7717587866173,39.6222284389667,39.8671157989086,39.7972004078587,41.3186302899538
8,2022-09-15,SPO,STA,21,35.7841492898019,34.7592737225387,34.8553077158755,35.8041843096954,34.2419937572909,36.6320245494219,35.7983723890375,34.8420032063136
9,2022-09-26,SPO,STA,30,41.1246886266104,44.4252386645719,43.9267890449483,44.749194718481,40.4345755171995,44.7827520772188,44.7675720178984,43.8881518911857
10,2022-09-19,SPO,STA,24,45.6220583877027,45.1377869207469,45.3569575472054,46.9985301240298,44.2058461185045,47.0554533588679,47.0053067139457,45.38717643831
11,2022-09-07,SPO,STA,14,73.5024996005574,69.4546861257852,68.0883785005115,72.0506887856805,70.0627907987997,74.2731911410653,72.0780746319709,68.0622007759115
12,2022-09-12,SPO,STA,18,38.1135613669634,41.1287075466173,40.9087400488374,41.0210680089979,37.3910653957857,40.902248003113,41.025056338417,40.9134580017601
13,2022-08-29,SPO,STA,6,36.7617362201946,37.0357263320792,36.4181693650743,36.8400008856478,36.2290249147689,37.2552086895083,36.884056363232,36.4025468683606
14,2022-09-10,SPO,STA,17,36.7257731743294,39.7817995620436,40.0977293066503,40.6043222364409,36.8177267549001,40.0352882802075,40.6238908016297,40.1143473402814
15,2022-09-01,SPO,STA,9,36.6049586541328,35.150908289943,34.3778545645157,36.3981674995254,33.7349792501545,37.0978086936488,36.4346938670784,34.3844857037969
16,2022-09-17,SPO,STA,23,41.0448740690358,40.3213206784966,39.6953675403714,41.6528362427502,38.649700662566,43.1231003252128,41.677864930537,39.6566079231076
17,2022-09-23,SPO,STA,28,42.1433302258371,46.2227990109339,45.8682365427744,44.2545571132312,42.971300931812,44.6706946648511,44.2791568919488,45.8349016306073
18,2022-09-02,SPO,STA,10,32.9187959406164,34.1387818379419,34.0481716821962,33.9755278534371,33.3866159498921,34.1150874143952,34.0084592558697,33.9881132700209
19,2022-08-23,SPO,STA,1,29.8631124176522,30.0868127280251,29.8018671420574,28.6462364834732,29.3120692757906,29.2126773617776,28.6679171012043,29.7840343324299
20,2022-09-21,SPO,STA,26,39.0633888103887,40.0513497034903,40.5735256053783,41.4557275794176,37.8335542717342,41.3509398044498,41.4371657139015,40.5575071147003
21,2022-08-30,SPO,STA,7,36.3623862403667,37.0955880557797,36.9509886015156,36.6769650631192,36.144027440559,37.1534196316343,36.6847889016642,36.9278199174467
22,2022-08-26,SPO,STA,4,33.3311520916873,34.0123621062255,33.6943390723772,33.2654925319451,32.9824589687283,33.6287261337569,33.2762464757456,33.6562830813878
23,2022-09-14,SPO,STA,20,32.397549810619,28.6845616588686,29.132711340871,30.8446186720578,30.3854652769431,30.6544086607504,30.8660001368682,29.1231268295709
24,2022-08-27,SPO,STA,5,36.8374582354673,35.7573845738834,35.9083644360534,36.8387398038343,35.2315793760485,37.1146602883462,36.8387903680176,35.9003379457419
25,2022-09-05,SPO,STA,12,39.2494903398549,40.6538021824594,40.248585572993,41.0493246317732,38.9346664044095,41.2453840525978,41.0868827248724,40.2292812519957
26,2022-09-03,SPO,STA,11,39.3273830660991,39.0546409987025,39.3731950478646,40.6008004842745,37.6741953933899,40.7406023983632,40.5763023349409,39.3813356213808
27,2022-09-24,SPO,STA,29,40.2940714252228,42.1242340855868,42.1974927026087,43.0291060395393,39.0034603279338,43.2541817351312,43.0325226515868,42.1817247892001
28,2022-09-06,SPO,STA,13,37.7989947866766,40.5950045433471,40.7587209596526,39.4183863248319,39.0474454769763,39.3924381699912,39.4334571499165,40.7556495818416
29,2022-08-24,SPO,STA,2,28.0766615997708,27.5620945828575,26.9947663340154,26.5879603886128,27.6743067574294,27.333076535423,26.6181510190164,26.9733489980442
0,2022-09-23,SPO,STA,26,37.6847946408554,38.2413909860515,41.8306743428626,40.5935590807423,38.1876977030807,40.5312571676294,40.5986279580616,41.8658464470981
1,2022-09-22,SPO,STA,25,43.4551135234239,41.8996599473654,39.7535817365213,40.62324519307,42.834378856733,40.6983085398335,40.6147666926156,39.7845260754276
2,2022-09-13,SPO,STA,17,30.4681228903085,31.7457850930475,35.6283586183537,32.8812730969311,32.6956175957795,32.6144463160918,32.884797154375,35.6282073494692
3,2022-09-03,SPO,STA,9,35.2386006863213,33.1466530420562,35.7549771415363,36.5955722948816,33.5976038611684,36.3204515142789,36.5761804536063,35.7211031363552
4,2022-08-29,SPO,STA,4,32.1973728628684,30.0919605649267,30.5945844311407,31.6347379594519,31.1887349254782,31.5112283776515,31.6464561278137,30.5853560969383
5,2022-08-25,SPO,STA,1,25.4740035936404,23.9549111517819,23.8714474518267,23.9519685929434,24.1828122285519,23.995785390636,23.9698414379176,23.8855042264895
6,2022-09-01,SPO,STA,7,33.4153664507217,29.2510515260394,30.723351960958,33.3927755062526,30.4337635362958,33.3535960804689,33.4088481993854,30.6783863774788
7,2022-09-27,SPO,STA,29,36.9913392440768,36.9683363206327,35.7345293225578,35.5992152891737,37.5452559244673,35.1038544303331,35.5943686074869,35.7423866249639
8,2022-08-31,SPO,STA,6,31.1631180589784,29.6505923382114,30.2796730785455,30.8563130218841,30.3631889444769,31.0642234198293,30.8797413330194,30.2927559574059
9,2022-08-30,SPO,STA,5,31.0960018685949,31.5680831150432,32.5577339152843,31.45214019747,32.312754887014,31.4799188357781,31.4837423640877,32.5339010801563
10,2022-09-10,SPO,STA,15,34.006171606343,33.3825373494957,37.6120221287196,38.4526988461909,34.0938715109391,37.3260117346616,38.4632407105416,37.6311010719998
11,2022-09-26,SPO,STA,28,43.237193079107,40.4532345204269,40.1158594034444,41.4728605801777,41.9309366283198,41.524845940958,41.4555273545883,40.1475693547885
12,2022-09-16,SPO,STA,20,34.6386286152097,33.7352726036975,33.0903837219585,33.8323100475169,33.9147807340473,34.4309226480052,33.7667543543362,33.1625366729202
13,2022-09-12,SPO,STA,16,36.1636125711018,35.0639781683786,38.1911136948202,39.0254304770293,35.6498735254651,38.450297440128,39.0141705632063,38.2440152139526
14,2022-09-24,SPO,STA,27,42.4712629363398,39.6739783717451,39.3003891942182,40.3299223758263,40.7981153903031,41.0596078936352,40.3116784630271,39.364294239708
15,2022-08-27,SPO,STA,3,34.1455847970007,31.6557951771228,32.8603718416166,33.9929366877839,31.9421360002007,33.7300072520994,33.9996309066918,32.899133286585
16,2022-09-28,SPO,STA,30,36.370419815544,34.3466390192368,34.9453020608257,36.7904433924141,34.8088758839235,36.8591459580436,36.7949054373911,34.9384480620348
17,2022-09-05,SPO,STA,10,39.8524256372854,37.7953303279569,38.7529955474754,40.1476840943723,38.7699269699017,39.8330614651856,40.1556682582493,38.736305444191
18,2022-09-06,SPO,STA,11,33.8893852506885,36.3862741578194,38.0679003662554,35.4241039813524,36.7650969874124,35.3457467256147,35.4077058792118,38.0812834371311
19,2022-09-09,SPO,STA,14,34.7565031650371,36.8588134245271,39.3335131225579,37.2297083722285,37.1542550100369,36.8823249204793,37.2529473509394,39.3643541900277
