,forecast_date,region_code,warehouse,timeframe,mafe_exp1,mafe_exp2,mafe_exp3,mafe_exp4,mafe_exp5,mafe_exp6,mafe_exp7,mafe_exp8
10,2022-08-27,SPO,STA,15,22.1139028699487,24.0793269587862,25.1054995924212,22.8812747427082,23.8306876444439,22.2401905200149,22.8618708585629,25.1389623812471
11,2022-09-10,SPO,STA,27,31.5561898815646,33.4116726762814,33.6715188877762,33.3092490423308,32.0075100841735,32.6402508476591,33.2941579518358,33.6898975450877
12,2022-09-09,SPO,STA,26,24.7808893382072,27.1065414588488,27.6364332950492,25.0976035461501,26.6430343705348,24.7743192810773,25.0823791743623,27.6505597085346
13,2022-08-12,SPO,STA,2,24.8956087361887,21.1605693011089,20.9630271198675,23.8562566566354,21.6350576345499,24.2166631243292,23.8380354748125,20.9690888252478
14,2022-09-08,SPO,STA,25,41.7817234925284,43.5887683966052,41.7202566400411,40.2556768637041,43.9020095474246,41.1699404455848,40.2300886030365,41.7639406565398
15,2022-08-24,SPO,STA,12,25.4295724896261,26.4486260757098,25.1310051928255,23.7284738002519,27.0229269973478,24.5105531489643,23.7203841242301,25.1533024413021
16,2022-08-26,SPO,STA,14,21.4216109980116,22.8079797708409,22.7764572474035,20.8072296315492,23.2146467948676,21.0062084931937,20.7874960782024,22.7951346060112
17,2022-08-11,SPO,STA,1,29.8768132573328,27.7919018872025,26.6743776280448,28.5449531710462,28.2246192764116,29.1689284348281,28.5903261472651,26.6083109572089
18,2022-08-17,SPO,STA,6,15.3703537406618,16.8408147936994,18.0813684370814,16.1635707824379,17.0513153033294,15.5568666527875,16.177367214799,18.0604590472422
19,2022-08-31,SPO,STA,18,26.3867775517364,27.4897536754669,27.0142763266432,25.2825969205236,27.2877798345543,25.8224541720893,25.2582084305403,27.0440695121536
20,2022-08-13,SPO,STA,3,19.7585494304961,21.0207513655724,21.7902184001539,21.0266541509352,20.0230695914846,20.0793301972222,20.996242322343,21.8096000380946
21,2022-09-12,SPO,STA,28,41.2474967763161,40.1064421389441,39.478873360192,41.1489016090068,39.2413144218739,41.3793011928725,41.1164637403383,39.5197236521149
22,2022-08-30,SPO,STA,17,26.3078488481422,31.1238259513257,31.400486618055,25.544686371553,31.0025798894247,25.8667367967686,25.5434535243508,31.406134162212
23,2022-09-07,SPO,STA,24,104.759630429856,100.099825193121,96.3702954239393,101.047102032769,101.07661334934,103.437225041768,101.099300005594,96.3298984890903
24,2022-09-13,SPO,STA,29,32.5491390390979,35.638851945617,35.8839239751675,31.440536403718,34.0789994767595,31.9475546953517,31.4105083332707,35.9174954628805
25,2022-09-05,SPO,STA,22,27.7369625496829,30.0781426864019,30.542611636437,30.1500101758744,28.0977570183567,29.468464963702,30.1225035859076,30.5787381156246
26,2022-09-01,SPO,STA,19,33.8123569831471,34.9635169655887,33.0896549493149,32.4473816235651,35.5251486500588,33.2021021011612,32.4273285222832,33.1117729132877
27,2022-08-23,SPO,STA,11,18.3164985576611,24.5262650699548,24.7674050372046,17.3184485586997,23.6810961940137,17.7132040807271,17.3279183332591,24.765282175934
28,2022-08-20,SPO,STA,9,24.9021328011884,28.2197247513124,27.6784452582583,23.8660576077752,28.4766355184242,24.3550219285588,23.8461062805384,27.7030028406519
29,2022-09-02,SPO,STA,20,23.5489442906631,24.3249971567232,23.9754565730812,22.8688345732792,24.027620498911,23.4317308433409,22.8497132160613,23.9749471560816
0,2022-08-31,SPO,STA,8,21.0331187829253,18.6227539154646,18.1311126814372,19.280885095494,18.8271723359847,20.1456602800281,19.252108506324,18.1534673019443
1,2022-09-13,SPO,STA,19,22.9386546113048,22.7064409621301,24.7744829711656,20.8814212195783,21.0530425858544,22.0198416687072,20.8821033949249,24.7846436013777
2,2022-09-16,SPO,STA,22,12.652695646378,14.4998114906497,14.5718010010612,12.1310460331343,14.4283182911363,12.5401488143689,12.1283674724308,14.5644941409635
3,2022-09-20,SPO,STA,25,22.5658639902296,22.8988966206667,22.4195697732543,22.3611516676075,21.0826697214258,22.4206635819177,22.3446584129678,22.4223559334283
4,2022-08-25,SPO,STA,3,14.7501189995867,15.6167590665344,14.9228483995537,14.1558482185047,16.1203291504233,14.4342567483206,14.1489652514179,14.9184641447625
5,2022-09-08,SPO,STA,15,25.6123320528953,23.8344654789408,23.6452384779871,23.8505792705603,25.3436053079641,24.3606170957171,23.8565628591467,23.6470376260399
6,2022-09-22,SPO,STA,27,18.7747922278186,22.4453481614914,22.61893333207,19.3122117975231,22.1176923313883,18.8533572964255,19.3161671581173,22.615608739782
7,2022-09-07,SPO,STA,14,92.8518589633851,85.7554984754452,83.3422846167975,88.4795072349373,87.3136612861905,90.716437830615,88.5236697311506,83.2994810539714
8,2022-09-19,SPO,STA,24,24.9164843244051,22.341131370213,23.9174344840356,26.2065163596073,21.0286955242865,25.5687768323229,26.1898990950499,23.9225248956255
9,2022-09-12,SPO,STA,18,25.613100438024,21.4698190973591,21.4696958697031,24.7878699980834,21.5536285658141,24.8772090999949,24.7656292790892,21.4857687197808
10,2022-08-29,SPO,STA,6,21.0794196713579,19.4602600301019,19.0700517279049,20.9262905128437,18.9657743748762,20.961480219965,20.9341382992493,19.0850733599747
11,2022-09-10,SPO,STA,17,19.2166927057022,16.3116525643055,16.8184629427516,19.7795928178629,15.5634465626978,19.5450948946176,19.7795928178629,16.8183959091178
12,2022-09-26,SPO,STA,30,17.9334230103346,19.1306543476685,19.1417704648923,20.0809915704767,17.3436787397221,19.2709358089246,20.066714448278,19.1569175842402
13,2022-09-15,SPO,STA,21,18.9889784409792,22.2834816802601,22.1648629625765,19.1218812982597,22.5290739375991,19.0299393403789,19.1170818004846,22.1593090801482
14,2022-09-09,SPO,STA,16,17.4093970315729,21.3627035328628,21.2099694549605,17.5315512094585,21.059968898179,17.6317161583173,17.5265094111142,21.1983464095108
15,2022-09-01,SPO,STA,9,20.6410834632355,18.807765645844,17.9358983921643,19.7791811754045,19.428256968446,20.1025950805618,19.7854017370452,17.943059779334
16,2022-09-02,SPO,STA,10,14.2584799607819,17.3846438761323,17.7155955637312,14.6649010568798,16.8512232598448,14.2340486684137,14.6651324251518,17.7112048589673
17,2022-09-17,SPO,STA,23,15.6367261531682,14.4318957135667,14.0881479650289,15.0829451283781,14.8763897951144,15.12372368413,15.0796187507334,14.1032915844833
18,2022-09-23,SPO,STA,28,18.7345609844924,23.6458302551936,24.2510659142198,20.3916012018466,22.6504350393519,19.4457782197417,20.3848044429498,24.2437250975555
19,2022-08-23,SPO,STA,1,14.4756103828283,19.7487704288649,20.205272779113,13.2351147690299,18.3754996344196,13.5605915898982,13.2579135075109,20.2122238521221
20,2022-09-14,SPO,STA,20,16.8282574480778,13.6808940271591,13.2572710748403,15.5415715549959,13.939030155419,16.1305350929717,15.5117572637483,13.2907906354715
21,2022-08-27,SPO,STA,5,15.7997186343779,16.9174648697855,17.5456691926216,16.8692120017604,16.403838950629,15.9932765117067,16.8732309673988,17.54968815826
22,2022-09-05,SPO,STA,12,19.6411190824799,21.6763285149157,22.0911427910683,22.2866555877147,19.7807534663268,21.4612954294265,22.295216761597,22.1036710075059
23,2022-09-06,SPO,STA,13,16.8027342056397,20.7087140546591,19.4328061216418,15.5495503101216,18.6178686296306,16.1538977960782,15.571048958955,19.4246161365871
24,2022-08-24,SPO,STA,2,19.9853310637217,20.3636518850861,19.5136253024338,17.7519315454146,21.1659292441887,18.8477414633174,17.7502014226711,19.5261176184067
25,2022-09-24,SPO,STA,29,23.6859626021971,22.0333999822505,22.4928483164413,23.0223696999391,22.4416197168201,23.6202382152843,23.0223696999391,22.4877739277375
26,2022-08-26,SPO,STA,4,16.4246315830897,19.9423269844985,19.2882423850909,16.2277647500412,19.5485833890703,16.6234444544877,16.2215565115035,19.2869354385598
27,2022-09-21,SPO,STA,26,16.1945637633668,15.9586657797332,16.7158183902736,15.8739814243884,15.6852024236781,15.8943102623925,15.8706354373936,16.7167427625221
28,2022-08-30,SPO,STA,7,21.5167177608454,25.685120060322,25.4345715162035,20.4141002132994,24.2505767196935,21.0407585477487,20.4310296550298,25.4295090817168
29,2022-09-03,SPO,STA,11,20.1202286577382,21.2861937707076,21.9850425247219,21.5214585890273,20.4657373692322,20.6761591749141,21.5214585890273,21.9791509237914
0,2022-09-22,SPO,STA,25,19.9278783953933,23.1603471194085,24.1690787106994,20.3572962986964,23.0389537318509,19.8377670357618,20.3571104062774,24.1592326155644
1,2022-08-29,SPO,STA,4,22.2982775800947,19.6340760979644,20.6374677208004,22.0689866651856,19.6350836807474,22.3018165491627,22.0723823083147,20.6336926900773
2,2022-09-27,SPO,STA,29,21.3172203107961,25.6614929621832,25.4428632842224,21.4747874204586,24.4945180083778,21.3219714011305,21.4740335640619,25.4477125323992
3,2022-09-21,SPO,STA,24,16.4335684512396,16.9257868786391,17.7540105235195,16.8289261368862,16.0969659507361,16.7561399590851,16.8244298920175,17.7564028091529
4,2022-08-26,SPO,STA,2,17.4332129865349,20.4401129919598,20.3440725668233,16.9586991727496,20.1172604917935,17.4597856058132,16.95412265253,20.3380951427783
5,2022-09-02,SPO,STA,8,13.3294091076817,18.3475030644469,19.6749824758457,14.7782882780699,17.5347537317508,13.6778759358461,14.7817875520068,19.6669400659332
6,2022-09-14,SPO,STA,18,15.4719683333575,13.0926674294487,12.6507774116181,14.5137086042611,12.1656625984713,15.2702322113997,14.5026572773478,12.6780086959472
7,2022-09-05,SPO,STA,10,23.8704058594761,24.3223395197278,25.7907888308861,25.853006956391,23.0103021794139,25.2578920436875,25.848771161505,25.7928965162352
8,2022-09-23,SPO,STA,26,19.2774381685045,24.8746670005654,26.4650514604194,21.7177171686237,23.7842674331525,20.5251279861438,21.7177171686237,26.4557715796549
9,2022-09-28,SPO,STA,30,22.7948215884861,22.0967779416207,22.5323029523961,22.5313430813348,21.4225489576411,22.7883490131921,22.542323772409,22.532479275912
10,2022-08-27,SPO,STA,3,17.7538961171094,18.1068080103296,19.8286927015347,18.8221487017077,17.2184005311139,17.8263895547184,18.814110770431,19.8286927015347
11,2022-08-25,SPO,STA,1,14.5376386949163,14.5200324996473,15.2146824003765,14.3967513412622,14.8309489046141,14.3121680569483,14.394280969859,15.2051509356973
12,2022-09-08,SPO,STA,13,24.051298128364,23.0211311862152,22.5821682812243,21.9430190674558,24.2731527668723,22.6360522910854,21.9444904423267,22.5766784723532
13,2022-08-31,SPO,STA,6,20.3537242297095,18.7699751595304,18.5744473957991,18.6685163863258,19.1449149581119,19.5489482882569,18.6342884090358,18.6012220454729
14,2022-09-19,SPO,STA,22,27.953229624724,20.0544154434764,21.5969537200778,28.8336361401145,19.2166670234173,28.2437235617374,28.8372518822781,21.5913323657726
15,2022-09-07,SPO,STA,12,87.9651466405401,82.2268037893176,78.5106811724185,83.7737111185419,83.0696370819987,85.9947327510695,83.8376360815112,78.4729814392999
16,2022-09-20,SPO,STA,23,23.7177375610772,25.112394642617,25.2836723977424,23.6561776183645,23.8834341450932,23.5433926777063,23.6580874300608,25.2887159345395
17,2022-09-09,SPO,STA,14,17.3239405639475,21.8596287363659,22.2146085697627,17.4777240761346,21.9314273895464,17.4906504519058,17.47501459539,22.2058366238856
18,2022-09-06,SPO,STA,11,15.9677149783892,22.4252532446551,22.2379803533779,15.4140384836892,21.3281581919675,15.8036921801725,15.4134754686682,22.2301486956531
19,2022-09-16,SPO,STA,20,12.1302836790658,15.2714220016986,15.3608932398079,12.0039972550344,15.2795566643246,12.3623888815921,12.0013228129632,15.3548042536329
